time,raw_data,filtered_data
11:04:06.797759,-2060.6759190559387,251.58774923036705
11:04:06.801507,-1932.913362979889,237.8728544430031
11:04:06.805255,-1903.3494591712952,218.7486922000502
11:04:06.809003,-2014.7266983985899,198.43719851761605
11:04:06.812751,-2118.3493733406067,182.32788791229999
11:04:06.818194,-1950.4013657569885,171.138860515338
11:04:06.823637,-1898.75990152359,162.7818307211373
11:04:06.829080,-1993.5968518257139,155.66439266825552
11:04:06.834523,-2107.519209384918,145.71886806068392
11:04:06.839965,-2092.3736691474915,125.9064520131252
11:04:06.841916,-1963.9793038368227,94.82237984013001
11:04:06.843867,-1890.71923494339,62.35321922387213
11:04:06.845818,-1966.3634896278384,41.42852752656141
11:04:06.847769,-2092.2723412513733,34.373750177365
11:04:06.849719,-2100.2593636512756,30.762901337626626
11:04:06.856785,-1985.2879643440249,19.63894183606471
11:04:06.863851,-1895.8452343940735,1.0652734907622141
11:04:06.870917,-1952.1716237068176,-16.509623960428986
11:04:06.877983,-2079.886496067047,-28.272957669180435
11:04:06.885049,-2107.2211861610413,-38.600379698212514
11:04:06.888007,-1999.3248581886294,-53.86821361904149
11:04:06.890965,-1893.9438462257385,-73.02342371462026
11:04:06.893923,-1933.4021210670471,-88.62842665615794
11:04:06.896881,-2071.1782574653625,-96.77471346073065
11:04:06.899838,-2031.3385128974915,-101.98637495665145
11:04:06.902843,-1916.6353344917297,-109.52396182440523
11:04:06.905848,-1936.1677765846252,-117.12584999482294
11:04:06.908853,-2064.9972558021545,-121.30651076743611
11:04:06.911858,-2133.798897266388,-128.78487941962675
11:04:06.914863,-2058.22616815567,-151.57293544089657
11:04:06.921915,-1930.4159283638,-189.11557648624998
11:04:06.928967,-1915.6160950660706,-223.2517809657636
11:04:06.936019,-2033.168375492096,-236.0666974849713
11:04:06.943071,-2118.5460686683655,-229.58675977909627
11:04:06.950124,-2056.807577610016,-222.54282881444877
11:04:06.952142,-1931.7629933357239,-228.23755194289706
11:04:06.954160,-1903.1289219856262,-241.23692480957692
11:04:06.956178,-2011.9789242744446,-248.21724490768187
11:04:06.958196,-2117.753326892853,-247.03368667843674
11:04:06.960213,-2083.403170108795,-249.075022535207
11:04:06.963194,-1955.2114605903623,-263.15709815327756
11:04:06.966175,-1896.977722644806,-283.02252948760537
11:04:06.969156,-1991.683542728424,-294.76113817468485
11:04:06.972137,-2107.507288455963,-294.11262485254025
11:04:06.975116,-2092.6597714424133,-291.16930168080813
11:04:06.981427,-1970.3331589698792,-296.9153365009469
11:04:06.987738,-1895.3803181648254,-309.59255577641704
11:04:06.994049,-1970.798075199127,-318.1828901374954
11:04:07.000360,-2096.9930291175842,-317.43849451013824
11:04:07.006673,-2106.070816516876,-314.5363461406934
11:04:07.009353,-1896.0240483283997,-318.56692138814174
11:04:07.012033,-1948.6549496650696,-327.31328477155733
11:04:07.014713,-2079.075872898102,-331.89508244829636
11:04:07.017393,-2115.1843667030334,-332.8410890440221
11:04:07.020075,-2011.353075504303,-340.0409011556005
11:04:07.026277,-1904.7442078590393,-355.2148029382691
11:04:07.032479,-1934.385597705841,-365.4466213585491
11:04:07.038681,-2123.4217286109924,-359.7350819796971
11:04:07.044883,-2028.3880829811096,-345.2760394671729
11:04:07.051083,-1912.8921627998352,-337.9683023308329
11:04:07.054399,-1924.1276383399963,-340.18027735182494
11:04:07.057715,-2052.110731601715,-340.4334698587941
11:04:07.061031,-2125.484049320221,-334.54038767650144
11:04:07.064347,-2047.1099019050598,-334.00471786517124
11:04:07.067665,-1917.7022576332092,-348.77191103433614
11:04:07.070107,-1902.7355313301086,-369.80460216634964
11:04:07.072549,-2025.5985856056213,-377.13648844603534
11:04:07.074991,-2121.138870716095,-364.046923360248
11:04:07.077433,-2068.5377717018127,-345.83463356478273
11:04:07.079877,-1934.6299767494202,-341.44915732181323
11:04:07.082327,-1893.329918384552,-351.2654341646184
11:04:07.084777,-2000.4871487617495,-358.6911354740184
11:04:07.087227,-2112.6750111579895,-352.3144319591408
11:04:07.089677,-2081.7461609840393,-339.6784969844345
11:04:07.092128,-1953.7094235420227,-335.9343597739264
11:04:07.098794,-1892.7696347236633,-343.54507850714214
11:04:07.105460,-1985.8720898628235,-349.68588577050883
11:04:07.112126,-2106.2496304512024,-343.7078623419432
11:04:07.118792,-2099.6275544166565,-331.0300635324484
11:04:07.125457,-1975.7333397865295,-325.56179776374364
11:04:07.128886,-1897.585690021515,-331.3567490336019
11:04:07.132315,-1969.5821404457095,-337.66490504699976
11:04:07.135744,-2101.326286792755,-333.259111052363
11:04:07.139173,-2008.4324479103088,-320.09685892497475
11:04:07.142604,-1907.1462750434875,-307.7398876159325
11:04:07.148194,-1952.4756073951721,-299.13831297530584
11:04:07.153784,-2133.876383304596,-291.19027476966903
11:04:07.159374,-2029.2523503303528,-286.0548443757748
11:04:07.164964,-1919.8361039161682,-289.23817728721144
11:04:07.170555,-1941.4487481117249,-296.89264498324957
11:04:07.173588,-2068.5914158821106,-297.7297393014433
11:04:07.176621,-2131.2955021858215,-289.28984209830276
11:04:07.179654,-2046.2873578071592,-282.4199911050383
11:04:07.182687,-1917.6307320594788,-286.0655025728022
11:04:07.185720,-1912.6537442207336,-293.7021648341429
11:04:07.189205,-2042.3415303230286,-290.5564122489142
11:04:07.192690,-2127.1291375160217,-272.67917275093646
11:04:07.196175,-2057.2009682655334,-252.75416675588758
11:04:07.199660,-1932.4305653572083,-244.80861333146564
11:04:07.203145,-1916.760504245758,-247.73924493014943
11:04:07.208463,-2028.5072922706604,-248.4805153750461
11:04:07.213781,-2122.6587891578674,-239.42372194096112
11:04:07.219099,-2074.6710896492004,-227.10065674731447
11:04:07.224417,-1946.670114994049,-221.98842157883684
11:04:07.229736,-1910.4543328285217,-223.9953856559162
11:04:07.232238,-2015.996277332306,-222.80811813701135
11:04:07.234740,-2123.272716999054,-211.99517402048792
11:04:07.237242,-2094.811499118805,-197.7462168712101
11:04:07.239744,-1973.7067818641663,-190.84913169173316
11:04:07.242246,-1914.5074486732483,-192.83255999579072
11:04:07.248815,-1997.0241189002988,-194.2531506690389
11:04:07.255384,-2115.696966648102,-186.80843747288358
11:04:07.261953,-2110.2192997932434,-173.45477156896882
11:04:07.268522,-1992.3630356788635,-163.9112155834401
11:04:07.275093,-1907.4800610542297,-161.89544365083697
11:04:07.278520,-1972.0140099525452,-160.64740872133916
11:04:07.281947,-2109.2775464057922,-152.18846849639812
11:04:07.285374,-2128.5656094551086,-138.08909723445012
11:04:07.288801,-2013.6478543281555,-127.64649150299326
11:04:07.292229,-1916.7008996009827,-125.89099427845433
11:04:07.293785,-1959.7890973091125,-127.21994208333723
11:04:07.295341,-2086.043655872345,-122.64385420253889
11:04:07.296897,-2126.1516213417053,-110.79668280187597
11:04:07.298453,-2031.5948128700254,-98.81090750274244
11:04:07.300010,-1914.7399067878723,-92.73190501164443
11:04:07.304025,-1934.2783093452454,-90.06269614129101
11:04:07.308040,-2062.1123909950256,-83.6446028893011
11:04:07.312055,-2134.2161297798157,-71.48128669049987
11:04:07.316070,-2049.2377877235413,-59.65684788556164
11:04:07.320083,-1925.83829164505,-54.570770742102766
11:04:07.326279,-1918.0837273597717,-54.66728048613406
11:04:07.332475,-2037.8533005714414,-52.34102222961974
11:04:07.338671,-2129.9245953559875,-43.39821412289986
11:04:07.344867,-2071.6968178749084,-32.02448728965346
11:04:07.351061,-1945.5674290657043,-25.270940165676922
11:04:07.359295,-1919.1685318946838,-24.367995261311403
11:04:07.367529,-2029.2285084724426,-23.822602319221186
11:04:07.375763,-2080.351412296295,-18.501951885486164
11:04:07.383997,-1956.6360116004944,-8.0681363156137
11:04:07.392231,-1911.8967652320862,6.173595302519592
11:04:07.392231,-2007.925808429718,23.067506798841123
11:04:07.392231,-2108.3834767341614,37.2683965366196
11:04:07.392231,-1982.5878739356995,40.3663263621811
11:04:07.392231,-1910.3410840034485,32.531279413467445
11:04:07.392231,-1987.1178269386292,26.39319586363516
11:04:07.395789,-2115.100920200348,31.347238917868097
11:04:07.399347,-2120.3461289405823,39.43418095202549
11:04:07.402905,-1996.6664910316465,35.79605294859804
11:04:07.406463,-1966.3336873054507,20.12843228964018
11:04:07.410021,-2096.4625477790833,7.721814214753362
11:04:07.416539,-2126.348316669464,8.33715794907145
11:04:07.423057,-1904.9230217933655,15.69909943941572
11:04:07.429575,-1949.0841031074524,22.97504779536663
11:04:07.436093,-2084.040939807892,34.78907733911797
11:04:07.442609,-2126.5390515327454,54.65095771608785
11:04:07.448097,-2034.56312417984,72.72650175436235
11:04:07.453585,-1924.765408039093,76.7491407184524
11:04:07.459073,-1932.835876941681,69.23955616405038
11:04:07.464561,-2063.3164048194885,65.5996363119114
11:04:07.470050,-2135.062515735626,75.14519740465013
11:04:07.470050,-2056.145966053009,89.79415487951904
11:04:07.470050,-1936.1498951911926,95.08226148976293
11:04:07.470050,-1921.23681306839,88.90163337525675
11:04:07.470050,-2037.7400517463686,83.74204581749106
11:04:07.470050,-2127.8205513954163,90.25115222891704
11:04:07.476241,-2073.473036289215,103.78657461346256
11:04:07.482432,-1947.0515847206116,110.98952520392217
11:04:07.488623,-1911.7358326911926,107.18854834568617
11:04:07.494814,-2022.433578968048,101.8552725987542
11:04:07.501006,-2088.4576439857483,105.84167548385922
11:04:07.504744,-1961.607038974762,118.73304594487858
11:04:07.508482,-1907.4741005897522,132.64970377512662
11:04:07.512220,-1998.0552792549133,142.88491978484487
11:04:07.515958,-2117.657959461212,148.3899744316991
11:04:07.519696,-2102.101147174835,146.30540680143608
11:04:07.524242,-1974.7737050056458,134.08832304463107
11:04:07.528788,-1899.5526432991028,116.78996432495963
11:04:07.533334,-1976.7943024635317,106.2311194392598
11:04:07.537880,-2101.3858914375305,109.87658639863693
11:04:07.542425,-1992.5835728645322,123.46079042969632
11:04:07.545948,-1898.6108899116516,138.15462064435317
11:04:07.549471,-1953.4412026405334,150.92739754943963
11:04:07.552994,-2083.9515328407288,161.68519543356228
11:04:07.556517,-2116.662561893463,164.88862029008985
11:04:07.560038,-2010.7689499855044,153.54530670805616
11:04:07.563122,-1905.9959053993225,131.4843962287185
11:04:07.566206,-1936.5790486335754,114.25325646027707
11:04:07.569290,-2063.6025071144104,114.04972153623905
11:04:07.572374,-2125.9966492652893,126.60081902209151
11:04:07.575458,-2027.2257924079895,136.63923852052366
11:04:07.581387,-1910.3768467903137,135.55551652918737
11:04:07.587316,-1925.6654381752014,129.62911060144822
11:04:07.593245,-2054.7273755073547,129.50702553188472
11:04:07.599174,-2129.5371651649475,135.6336123924524
11:04:07.605101,-2053.070366382599,138.49647704214163
11:04:07.608073,-1924.0382313728333,132.2122124928237
11:04:07.611045,-1904.8276543617249,122.95447009729325
11:04:07.614017,-2016.1572098731992,121.46850803110358
11:04:07.616989,-2111.0716462135315,129.78459924596106
11:04:07.619963,-2060.5090260505676,139.06433375825685
11:04:07.629413,-1936.8651509284973,140.68541466114573
11:04:07.638863,-1892.6146626472473,136.09758360052314
11:04:07.648313,-2000.0281929969788,133.47696561313896
11:04:07.657763,-2116.364538669586,136.36323467587522
11:04:07.667215,-2092.355787754059,139.12500337183087
11:04:07.667215,-1963.0852341651919,134.77013786824176
11:04:07.667215,-1895.4280018806458,124.59435072504478
11:04:07.667215,-1988.631784915924,117.01938095884091
11:04:07.667215,-2111.274302005768,117.22593556021206
11:04:07.667215,-2103.525698184967,121.10203696014007
11:04:07.669743,-1974.2372632026672,121.15914781075524
11:04:07.672271,-1895.451843738556,116.2705020021253
11:04:07.674799,-1971.382200717926,112.45697431007719
11:04:07.677327,-2111.685574054718,114.17424207738914
11:04:07.679855,-1995.5042004585264,118.84223598931597
11:04:07.685877,-1898.5632061958313,122.98343874929299
11:04:07.691899,-1945.132315158844,128.6815006219227
11:04:07.697921,-2079.7672867774963,137.1438200757926
11:04:07.703943,-2125.0787377357483,140.42228426720732
11:04:07.709964,-2018.815577030182,128.6770137611309
11:04:07.713121,-1907.2535634040833,105.09234426681999
11:04:07.716278,-1928.2224774360657,86.28382304108747
11:04:07.719435,-2057.141363620758,84.99037709860725
11:04:07.722592,-2122.4501729011536,96.18376126483194
11:04:07.725747,-2035.1710915565488,104.01476874594456
11:04:07.728577,-1910.2397561073303,100.64575243984217
11:04:07.731407,-1919.6930527687073,93.52906998410748
11:04:07.734237,-2040.3566956520078,93.23588337313537
11:04:07.737067,-2121.4130520820618,98.93276320654056
11:04:07.739897,-2052.6352524757385,100.33667143531052
11:04:07.743146,-1920.342743396759,92.32336704916547
11:04:07.746395,-1894.533932209015,82.31280621374238
11:04:07.749644,-2012.515366077423,80.97240286449211
11:04:07.752893,-2112.33526468277,88.6071666696195
11:04:07.756140,-2065.4144883155823,94.8466293864089
11:04:07.761760,-1939.7738575935364,91.68527063629179
11:04:07.767380,-1892.6742672920227,82.80383041931891
11:04:07.773000,-1995.6114888191223,77.76105170109761
11:04:07.778620,-2109.992802143097,79.47586580868273
11:04:07.784239,-2081.0487866401672,81.2475667231651
11:04:07.787379,-1949.7635960578918,76.50102921548365
11:04:07.790519,-1886.761486530304,67.90168343963722
11:04:07.793659,-1973.6590981483457,63.82498735666639
11:04:07.796799,-2096.2658524513245,67.24593771578819
11:04:07.799937,-2096.7724919319153,71.80610410008727
11:04:07.803103,-1973.6650586128237,69.86630633559137
11:04:07.806269,-1889.8847699165344,61.85904464326881
11:04:07.809435,-1953.0120491981506,55.20610588148766
11:04:07.812601,-2085.28071641922,54.76254845633644
11:04:07.815766,-2114.6360039711,57.10024731339732
11:04:07.824564,-1999.688446521759,55.42111344494476
11:04:07.833362,-1894.5100903511047,48.387893425434534
11:04:07.842160,-1941.0315155982971,41.603455602544706
11:04:07.850958,-2072.0306038856506,40.183048730743145
11:04:07.859756,-2117.3062920570374,42.35365970317845
11:04:07.859756,-2014.613449573517,42.26061812510038
11:04:07.859756,-1900.583803653717,37.79526795400958
11:04:07.859756,-1923.7938523292542,33.043937848421216
11:04:07.859756,-2051.6398549079895,32.5583425946215
11:04:07.859756,-2119.8633313179016,35.30304899980393
11:04:07.865753,-2041.6918396949768,35.994463829295576
11:04:07.871750,-1905.7098031044006,31.789691932723915
11:04:07.877747,-2026.4390110969541,24.97839341405759
11:04:07.883744,-2113.795578479767,17.48858138612641
11:04:07.889742,-2054.7273755073547,7.399915652244
11:04:07.892751,-1927.650272846222,-3.9976217216563903
11:04:07.895760,-1895.70814371109,-7.15084502337606
11:04:07.898769,-2010.8285546302798,5.656398853903203
11:04:07.901778,-2119.1182732582092,27.18376716437448
11:04:07.904788,-2070.564329624176,39.44753794429328
11:04:07.907858,-1937.282383441925,32.9435450192411
11:04:07.910928,-1893.6219811439514,17.19157394266235
11:04:07.913998,-1994.7710633277893,8.803649154925669
11:04:07.917068,-2108.0437302589417,12.12635263652808
11:04:07.920138,-2084.243595600128,16.529918222571663
11:04:07.926103,-1958.0486416816714,12.139090506651208
11:04:07.932068,-1887.8403306007385,2.6354550806572403
11:04:07.938033,-1970.2139496803284,-0.709443995027645
11:04:07.943998,-2100.95077753067,5.365229965572384
11:04:07.949965,-2108.8364720344543,11.545565389135842
11:04:07.952943,-1986.8436455726624,7.867944961017707
11:04:07.955921,-1891.029179096222,-3.653189894790804
11:04:07.958899,-1946.348249912262,-11.735375840993813
11:04:07.961877,-2074.2180943489075,-9.805319894977558
11:04:07.964855,-2105.1469445228577,-3.2245181655553594
11:04:07.967855,-1996.3327050209045,-1.3425959244808328
11:04:07.970855,-1898.1817364692688,-5.622430532315559
11:04:07.973855,-1933.4855675697327,-9.16315223870354
11:04:07.976855,-2064.8065209388733,-7.111666147678634
11:04:07.979856,-2112.0253205299377,-3.4530334850414865
11:04:07.982889,-2015.507519245148,-5.395029523885478
11:04:07.985922,-1899.1473317146301,-13.283112659880159
11:04:07.988955,-1912.1113419532776,-19.581654886730917
11:04:07.991988,-2044.0223813056944,-18.23743943003122
11:04:07.995022,-2118.885815143585,-12.281835798940701
11:04:08.000269,-2035.7730984687807,-10.022196345913217
11:04:08.005516,-1909.4112515449524,-14.789645519970957
11:04:08.010763,-1898.73605966568,-21.26458365596961
11:04:08.016010,-2018.6129212379456,-22.63831485893342
11:04:08.021256,-2057.5347542762756,-18.605147321935103
11:04:08.025113,-1927.6085495948792,-13.201647688518129
11:04:08.028970,-1892.113983631134,-6.805446597454527
11:04:08.032827,-1997.4175095558169,2.918362141797557
11:04:08.036684,-2106.696665287018,11.199618046387265
11:04:08.040540,-2071.8875527381897,6.06558267325035
11:04:08.046441,-1945.3409314155579,-16.550825904603457
11:04:08.052342,-1888.82976770401,-43.06489948984454
11:04:08.058243,-1980.471909046173,-54.28138204115236
11:04:08.064144,-2102.3812890052795,-46.192500134398024
11:04:08.070043,-2088.5828137397766,-33.61572664993239
11:04:08.073050,-1960.4983925819397,-31.980351464605246
11:04:08.076057,-1887.3456120491028,-40.055976665506876
11:04:08.079064,-1962.6501202583313,-44.51927651083199
11:04:08.082071,-2092.403471469879,-38.83094260687662
11:04:08.085076,-2106.4046025276184,-31.456223102303944
11:04:08.091394,-1987.7853989601133,-33.80385373031006
11:04:08.097712,-1890.212595462799,-44.74994467577186
11:04:08.104030,-1942.456066608429,-51.981519180727304
11:04:08.110348,-2073.318064212799,-47.78498964270988
11:04:08.116667,-2000.6540417671204,-37.672850637500545
11:04:08.119368,-1896.834671497345,-30.065537795230924
11:04:08.122069,-1926.070749759674,-23.717520975630798
11:04:08.124770,-2057.868540287018,-13.752545928646075
11:04:08.127471,-2114.8088574409485,-6.007821611581674
11:04:08.130170,-2020.5500721931458,-13.804466222209358
11:04:08.133873,-1898.0386853218079,-38.58364042340858
11:04:08.137576,-1905.8707356452942,-62.44160910794893
11:04:08.141279,-2120.1911568641663,-66.61921376811345
11:04:08.144982,-2043.968737125397,-53.65700904534367
11:04:08.148686,-1914.9425625801086,-41.79286394411891
11:04:08.154599,-1897.388994693756,-39.14261486522454
11:04:08.160512,-2018.1122422218323,-36.58219852850724
11:04:08.166425,-2060.4434609413147,-27.208629025899587
11:04:08.172338,-1930.2371144294739,-18.491159832768552
11:04:08.178252,-1889.2410397529602,-19.080588979418014
11:04:08.181075,-1993.1617379188538,-24.525207231179134
11:04:08.183898,-2101.4752984046936,-25.556777644065757
11:04:08.186721,-2074.3969082832336,-24.231188785949417
11:04:08.189544,-1945.662796497345,-31.44256313106849
11:04:08.192369,-1882.738173007965,-49.24696448594931
11:04:08.197931,-1975.351870059967,-64.22892484948986
11:04:08.203493,-2099.4368195533752,-62.70359716890475
11:04:08.209055,-2091.6762948036194,-48.22577227092858
11:04:08.214617,-1967.0549035072327,-37.94820112703524
11:04:08.220180,-1954.472362995148,-42.53635443065677
11:04:08.224089,-2081.4600586891174,-56.30227594728657
11:04:08.227998,-2094.7816967964172,-68.17756444669031
11:04:08.231907,-1978.5526394844057,-74.11442444951697
11:04:08.235816,-1886.2488865852356,-74.42307495155275
11:04:08.239723,-1937.2346997261047,-66.61163716559722
11:04:08.241792,-2066.8330788612366,-48.65595795870084
11:04:08.243861,-2106.786072254181,-27.08442399239731
11:04:08.245930,-2002.263367176056,-14.925055942150442
11:04:08.247999,-1921.2666153907776,-19.138360956537042
11:04:08.250070,-2052.063047885895,-33.859164985296076
11:04:08.256057,-2112.835943698883,-48.96295497733902
11:04:08.262044,-1906.7111611366272,-59.444550422865994
11:04:08.268031,-1909.7629189491272,-61.596303693804664
11:04:08.274018,-2037.5970005989075,-50.36415657690137
11:04:08.280005,-2124.321758747101,-29.620212908979337
11:04:08.283186,-2060.11563539505,-15.58075538969342
11:04:08.286367,-1931.9000840187073,-20.339294293214287
11:04:08.289548,-1906.0912728309631,-36.63195753845722
11:04:08.292729,-2013.6895775794985,-45.76403386000146
11:04:08.295912,-2099.6037125587463,-39.21653788647002
11:04:08.300741,-2047.5450158119204,-26.66209422179419
11:04:08.305570,-1921.0460782051086,-21.425415604264494
11:04:08.310399,-1883.5189938545227,-23.489908477435627
11:04:08.315228,-1991.2007451057434,-21.799397793646754
11:04:08.320055,-2108.258306980133,-11.331126064327863
11:04:08.324007,-2087.325155735016,-1.4860184156578835
11:04:08.327959,-1955.7061791419983,-4.534618437565122
11:04:08.331911,-1887.1548771858215,-19.297353389111418
11:04:08.335863,-1975.0121235847473,-31.481032525029754
11:04:08.339816,-2088.3920788764954,-30.394136317297555
11:04:08.341894,-1964.5097851753233,-19.797971843538154
11:04:08.343972,-1880.0142407417297,-8.83300910761793
11:04:08.346050,-1946.7952847480774,0.9462669891836459
11:04:08.348128,-2078.1221985816956,11.589794343214011
11:04:08.350204,-2102.3455262184143,17.446467123709986
11:04:08.356496,-1986.062824726105,8.76700761965485
11:04:08.362788,-1886.1356377601624,-13.117147438628146
11:04:08.369080,-1933.4498047828674,-32.24462642722821
11:04:08.375372,-2063.453495502472,-34.011896246974295
11:04:08.381663,-2011.2517476081848,-20.693510212409024
11:04:08.385356,-1895.6902623176575,-5.606414297162905
11:04:08.389049,-1910.94309091568,4.529670578194891
11:04:08.392742,-2043.4442162513733,12.631710235709535
11:04:08.396435,-2111.7809414863586,18.24090088736044
11:04:08.400126,-2030.6888222694397,12.795911294373752
11:04:08.406094,-1905.4773449897766,-7.423293558387158
11:04:08.412062,-1898.37247133255,-30.51020936319781
11:04:08.418030,-2023.3812928199768,-38.57040818983794
11:04:08.423998,-2112.8180623054504,-27.55922679281046
11:04:08.429966,-2052.8975129127502,-12.007769720533103
11:04:08.433012,-1922.244131565094,-7.989608305453473
11:04:08.436058,-1888.6330723762512,-15.325199857593494
11:04:08.439104,-1998.6870884895325,-20.4918289392077
11:04:08.442150,-2101.2964844703674,-15.090420187579493
11:04:08.445196,-2057.7195286750793,-5.776046995304313
11:04:08.448441,-1931.1490654945374,-3.959497042549942
11:04:08.451686,-1882.428228855133,-10.199526835438796
11:04:08.454931,-1981.0739159584045,-13.994178808067696
11:04:08.458176,-2100.670635700226,-8.374155599590445
11:04:08.461423,-2078.6109566688538,0.5428974431319106
11:04:08.467160,-1952.2014260292053,1.567745955929834
11:04:08.472897,-1882.660686969757,-6.823951540867928
11:04:08.478634,-1961.0825181007383,-14.428231256419728
11:04:08.484371,-2086.6158604621887,-12.278725337629155
11:04:08.490106,-1975.8883118629456,-2.803687418033644
11:04:08.493056,-1886.8806958198547,6.473504093180462
11:04:08.496006,-1943.1951642036438,13.944727172338878
11:04:08.498956,-2071.1782574653625,21.21676428374811
11:04:08.501906,-2103.162109851837,23.704911378846507
11:04:08.504858,-1997.6618885993958,13.669211304250961
11:04:08.507920,-1892.113983631134,-6.929610406459495
11:04:08.510982,-1927.3224472999573,-23.752502500893815
11:04:08.514044,-2054.7333359718323,-24.23003663900031
